timestamp,open,high,low,close,volume,best_bid,best_ask
2026-03-17T08:00:33+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T09:00:34+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T10:00:34+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T11:00:31+00:00,0.655,0.655,0.655,0.655,0.0,,
2026-03-17T12:00:36+00:00,0.655,0.655,0.655,0.655,0.0,,
2026-03-17T13:00:32+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T14:00:33+00:00,0.64,0.64,0.64,0.64,0.0,,
2026-03-17T15:00:38+00:00,0.64,0.64,0.64,0.64,0.0,,
2026-03-17T16:00:33+00:00,0.655,0.655,0.655,0.655,0.0,,
2026-03-17T17:00:32+00:00,0.66,0.66,0.66,0.66,0.0,,
2026-03-17T18:00:37+00:00,0.67,0.67,0.67,0.67,0.0,,
2026-03-17T19:00:34+00:00,0.69,0.69,0.69,0.69,0.0,,
2026-03-17T20:00:36+00:00,0.67,0.67,0.67,0.67,0.0,,
2026-03-17T21:00:36+00:00,0.63,0.63,0.63,0.63,0.0,,
2026-03-17T22:00:08+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T22:00:54+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T23:00:30+00:00,0.66,0.66,0.66,0.66,0.0,,
2026-03-18T00:00:35+00:00,0.665,0.665,0.665,0.665,0.0,,
2026-03-18T01:00:31+00:00,0.685,0.685,0.685,0.685,0.0,,
2026-03-18T02:00:31+00:00,0.675,0.675,0.675,0.675,0.0,,
2026-03-18T03:00:33+00:00,0.675,0.675,0.675,0.675,0.0,,
2026-03-18T04:00:29+00:00,0.675,0.675,0.675,0.675,0.0,,
2026-03-18T05:00:34+00:00,0.655,0.655,0.655,0.655,0.0,,
2026-03-18T06:00:36+00:00,0.665,0.665,0.665,0.665,0.0,,
2026-03-18T07:00:34+00:00,0.67,0.67,0.67,0.67,0.0,,
2026-03-18T08:00:29+00:00,0.68,0.68,0.68,0.68,0.0,,
2026-03-18T09:00:41+00:00,0.69,0.69,0.69,0.69,0.0,,
2026-03-18T10:00:33+00:00,0.68,0.68,0.68,0.68,0.0,,
2026-03-18T11:00:31+00:00,0.675,0.675,0.675,0.675,0.0,,
2026-03-18T12:00:47+00:00,0.675,0.675,0.675,0.675,0.0,,
2026-03-18T13:00:31+00:00,0.68,0.68,0.68,0.68,0.0,,
2026-03-18T14:00:34+00:00,0.68,0.68,0.68,0.68,0.0,,
2026-03-18T15:00:44+00:00,0.64,0.64,0.64,0.64,0.0,,
